Cod.Departamento,Departamento,Cod.Municipio,Municipio,Agente,Bandera,Direccion,Producto,Precio,Estado,Registro,Periodo,Mes,Direccion_2,Full_Address,Coords
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS LOS ALPES,BIOMAX,CALLE 36 F BIS SUR No. 9 - 35 ESTE,GASOLINA CORRIENTE OXIGENADA,8815,1,05/02/2018 12:00:00 AM,2018,5,CALLE 36 F BIS SUR No. 9 - 35 ESTE,"CALLE 36 F BIS SUR No. 9 - 35 ESTE, Bogota d.c., Colombia","(""4° 36' 34.95600'' N"", ""74° 4' 54.30000'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL SAN ANDRES,TERPEL,AVENIDA CALLE 9 No. 50 - 94,BIOACEM AL 9%,8080,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CALLE 9 No. 50 - 94,"AVENIDA CALLE 9 No. 50 - 94, Bogota d.c., Colombia","(""4° 40' 26.73804'' N"", ""74° 2' 53.81556'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL SAN ANDRES,TERPEL,AVENIDA CALLE 9 No. 50 - 94,GASOLINA EXTRA OXIGENADA,11290,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CALLE 9 No. 50 - 94,"AVENIDA CALLE 9 No. 50 - 94, Bogota d.c., Colombia","(""4° 40' 26.73804'' N"", ""74° 2' 53.81556'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL SAN ANDRES,TERPEL,AVENIDA CALLE 9 No. 50 - 94,BIODIESEL EXTRA,8080,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CALLE 9 No. 50 - 94,"AVENIDA CALLE 9 No. 50 - 94, Bogota d.c., Colombia","(""4° 40' 26.73804'' N"", ""74° 2' 53.81556'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL SAN ANDRES,TERPEL,AVENIDA CALLE 9 No. 50 - 94,GASOLINA CORRIENTE OXIGENADA,8690,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CALLE 9 No. 50 - 94,"AVENIDA CALLE 9 No. 50 - 94, Bogota d.c., Colombia","(""4° 40' 26.73804'' N"", ""74° 2' 53.81556'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO USME,TEXACO,CARRERA 3 No.  138F - 48 SUR,GASOLINA CORRIENTE OXIGENADA,9138,1,05/04/2018 12:00:00 AM,2018,5,CARRERA 3 No.  138F - 48 SUR,"CARRERA 3 No.  138F - 48 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO USME,TEXACO,CARRERA 3 No.  138F - 48 SUR,BIOACEM AL 9%,8450,1,05/04/2018 12:00:00 AM,2018,5,CARRERA 3 No.  138F - 48 SUR,"CARRERA 3 No.  138F - 48 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO USME,TEXACO,CARRERA 3 No.  138F - 48 SUR,BIODIESEL EXTRA,8450,1,05/04/2018 12:00:00 AM,2018,5,CARRERA 3 No.  138F - 48 SUR,"CARRERA 3 No.  138F - 48 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,BIODIESEL EXTRA,8360,1,05/02/2018 12:00:00 AM,2018,5,CALLE 8 B No. 65-301,"CALLE 8 B No. 65-301, Medellin, Colombia","(""6° 12' 26.81172'' N"", ""75° 33' 53.96184'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA EXTRA OXIGENADA,11570,1,05/02/2018 12:00:00 AM,2018,5,CALLE 8 B No. 65-301,"CALLE 8 B No. 65-301, Medellin, Colombia","(""6° 12' 26.81172'' N"", ""75° 33' 53.96184'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA CORRIENTE OXIGENADA,8840,1,05/02/2018 12:00:00 AM,2018,5,CALLE 8 B No. 65-301,"CALLE 8 B No. 65-301, Medellin, Colombia","(""6° 12' 26.81172'' N"", ""75° 33' 53.96184'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESSO CORABASTOS CRA 86,MOBIL,Carrera  80 No. 2-51,BIODIESEL EXTRA,8219,1,05/02/2018 12:00:00 AM,2018,5,Carrera  80 No. 2-51,"Carrera  80 No. 2-51, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESSO CORABASTOS CRA 86,MOBIL,Carrera  80 No. 2-51,GASOLINA CORRIENTE OXIGENADA,8849,1,05/02/2018 12:00:00 AM,2018,5,Carrera  80 No. 2-51,"Carrera  80 No. 2-51, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESSO CORABASTOS CRA 86,MOBIL,Carrera  80 No. 2-51,BIOACEM AL 9%,8219,1,05/02/2018 12:00:00 AM,2018,5,Carrera  80 No. 2-51,"Carrera  80 No. 2-51, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA 70,TEXACO,cra70#44-23,BIODIESEL EXTRA,8570,1,05/03/2018 12:00:00 AM,2018,5,cra70No44-23,"cra70No44-23, Medellin, Colombia","('NA', 'NA')"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA 70,TEXACO,cra70#44-23,GASOLINA CORRIENTE OXIGENADA,11990,1,05/03/2018 12:00:00 AM,2018,5,cra70No44-23,"cra70No44-23, Medellin, Colombia","('NA', 'NA')"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA 70,TEXACO,cra70#44-23,GASOLINA EXTRA OXIGENADA,9060,1,05/03/2018 12:00:00 AM,2018,5,cra70No44-23,"cra70No44-23, Medellin, Colombia","('NA', 'NA')"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION CALLE 153,TEXACO,CARRERA 7 No. 153-04,BIODIESEL EXTRA,8530,1,05/03/2018 12:00:00 AM,2018,5,CARRERA 7 No. 153-04,"CARRERA 7 No. 153-04, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION CALLE 153,TEXACO,CARRERA 7 No. 153-04,GASOLINA EXTRA OXIGENADA,11840,1,05/03/2018 12:00:00 AM,2018,5,CARRERA 7 No. 153-04,"CARRERA 7 No. 153-04, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION CALLE 153,TEXACO,CARRERA 7 No. 153-04,BIOACEM AL 9%,8530,1,05/03/2018 12:00:00 AM,2018,5,CARRERA 7 No. 153-04,"CARRERA 7 No. 153-04, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION CALLE 153,TEXACO,CARRERA 7 No. 153-04,GASOLINA CORRIENTE OXIGENADA,9110,1,05/03/2018 12:00:00 AM,2018,5,CARRERA 7 No. 153-04,"CARRERA 7 No. 153-04, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL EL TRIANGULO,TERPEL,CARRERA 72 No. 44B-39 SUR,BIOACEM AL 9%,8259,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 72 No. 44B-39 SUR,"CARRERA 72 No. 44B-39 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL EL TRIANGULO,TERPEL,CARRERA 72 No. 44B-39 SUR,BIODIESEL EXTRA,8259,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 72 No. 44B-39 SUR,"CARRERA 72 No. 44B-39 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL EL TRIANGULO,TERPEL,CARRERA 72 No. 44B-39 SUR,GASOLINA CORRIENTE OXIGENADA,8939,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 72 No. 44B-39 SUR,"CARRERA 72 No. 44B-39 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,BIOACEM AL 9%,8490,1,05/02/2018 12:00:00 AM,2018,5,TRANSVERSAL 85 No.65-43,"TRANSVERSAL 85 No.65-43, Bogota d.c., Colombia","(""4° 37' 2.22204'' N"", ""74° 9' 1.59048'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,BIODIESEL EXTRA,8490,1,05/02/2018 12:00:00 AM,2018,5,TRANSVERSAL 85 No.65-43,"TRANSVERSAL 85 No.65-43, Bogota d.c., Colombia","(""4° 37' 2.22204'' N"", ""74° 9' 1.59048'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,GASOLINA CORRIENTE OXIGENADA,9220,1,05/02/2018 12:00:00 AM,2018,5,TRANSVERSAL 85 No.65-43,"TRANSVERSAL 85 No.65-43, Bogota d.c., Colombia","(""4° 37' 2.22204'' N"", ""74° 9' 1.59048'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,GASOLINA EXTRA OXIGENADA,11800,1,05/02/2018 12:00:00 AM,2018,5,TRANSVERSAL 85 No.65-43,"TRANSVERSAL 85 No.65-43, Bogota d.c., Colombia","(""4° 37' 2.22204'' N"", ""74° 9' 1.59048'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,PETROBRAS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,GASOLINA CORRIENTE OXIGENADA,9130,1,05/03/2018 12:00:00 AM,2018,5,AvenidaCarrera 50 No. 19  32,"AvenidaCarrera 50 No. 19  32, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,PETROBRAS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,GASOLINA EXTRA OXIGENADA,11570,1,05/03/2018 12:00:00 AM,2018,5,AvenidaCarrera 50 No. 19  32,"AvenidaCarrera 50 No. 19  32, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,PETROBRAS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,BIOACEM AL 9%,8430,1,05/03/2018 12:00:00 AM,2018,5,AvenidaCarrera 50 No. 19  32,"AvenidaCarrera 50 No. 19  32, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,PETROBRAS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,BIODIESEL EXTRA,8430,1,05/03/2018 12:00:00 AM,2018,5,AvenidaCarrera 50 No. 19  32,"AvenidaCarrera 50 No. 19  32, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO LA JUANA,TEXACO,AVENIDA CALLE 145 No. 94D-95,GASOLINA CORRIENTE OXIGENADA,8419,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CALLE 145 No. 94D-95,"AVENIDA CALLE 145 No. 94D-95, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO LA JUANA,TEXACO,AVENIDA CALLE 145 No. 94D-95,BIOACEM AL 9%,7909,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CALLE 145 No. 94D-95,"AVENIDA CALLE 145 No. 94D-95, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO LA JUANA,TEXACO,AVENIDA CALLE 145 No. 94D-95,BIODIESEL EXTRA,8419,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CALLE 145 No. 94D-95,"AVENIDA CALLE 145 No. 94D-95, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SAN SEBASTIAN CALLE 116,BIOMAX,CARRERA 72 No. 98-60 - 68 - 74 - 82,BIODIESEL EXTRA,7940,1,05/09/2018 12:00:00 AM,2018,5,CARRERA 72 No. 98-60 - 68 - 74 - 82,"CARRERA 72 No. 98-60 - 68 - 74 - 82, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SAN SEBASTIAN CALLE 116,BIOMAX,CARRERA 72 No. 98-60 - 68 - 74 - 82,GASOLINA CORRIENTE OXIGENADA,8680,1,05/09/2018 12:00:00 AM,2018,5,CARRERA 72 No. 98-60 - 68 - 74 - 82,"CARRERA 72 No. 98-60 - 68 - 74 - 82, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SAN SEBASTIAN CALLE 116,BIOMAX,CARRERA 72 No. 98-60 - 68 - 74 - 82,GASOLINA EXTRA OXIGENADA,11450,1,05/09/2018 12:00:00 AM,2018,5,CARRERA 72 No. 98-60 - 68 - 74 - 82,"CARRERA 72 No. 98-60 - 68 - 74 - 82, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SAN SEBASTIAN CALLE 116,BIOMAX,CARRERA 72 No. 98-60 - 68 - 74 - 82,BIOACEM AL 9%,7940,1,05/09/2018 12:00:00 AM,2018,5,CARRERA 72 No. 98-60 - 68 - 74 - 82,"CARRERA 72 No. 98-60 - 68 - 74 - 82, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,BIOMAX INVERNIZA,BIOMAX,TRANSVERSAL 73A No. 82H-55,BIOACEM AL 9%,8150,1,05/04/2018 12:00:00 AM,2018,5,TRANSVERSAL 73A No. 82H-55,"TRANSVERSAL 73A No. 82H-55, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,BIOMAX INVERNIZA,BIOMAX,TRANSVERSAL 73A No. 82H-55,GASOLINA CORRIENTE OXIGENADA,8699,1,05/04/2018 12:00:00 AM,2018,5,TRANSVERSAL 73A No. 82H-55,"TRANSVERSAL 73A No. 82H-55, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,BIOMAX INVERNIZA,BIOMAX,TRANSVERSAL 73A No. 82H-55,BIODIESEL EXTRA,8150,1,05/04/2018 12:00:00 AM,2018,5,TRANSVERSAL 73A No. 82H-55,"TRANSVERSAL 73A No. 82H-55, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO DISTRACOM SUBA LAUREL,PETROBRAS,CALLE 146 A No. 95B-67,BIOACEM AL 9%,8380,1,05/04/2018 12:00:00 AM,2018,5,CALLE 146 A No. 95B-67,"CALLE 146 A No. 95B-67, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO DISTRACOM SUBA LAUREL,PETROBRAS,CALLE 146 A No. 95B-67,BIODIESEL EXTRA,8380,1,05/04/2018 12:00:00 AM,2018,5,CALLE 146 A No. 95B-67,"CALLE 146 A No. 95B-67, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO DISTRACOM SUBA LAUREL,PETROBRAS,CALLE 146 A No. 95B-67,GASOLINA CORRIENTE OXIGENADA,8690,1,05/04/2018 12:00:00 AM,2018,5,CALLE 146 A No. 95B-67,"CALLE 146 A No. 95B-67, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL CENTRO BOGOTA,TERPEL,CARRERA 13 No.  16A-11,BIODIESEL EXTRA,8390,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 13 No.  16A-11,"CARRERA 13 No.  16A-11, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL CENTRO BOGOTA,TERPEL,CARRERA 13 No.  16A-11,GASOLINA CORRIENTE OXIGENADA,8600,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 13 No.  16A-11,"CARRERA 13 No.  16A-11, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL CENTRO BOGOTA,TERPEL,CARRERA 13 No.  16A-11,GASOLINA EXTRA OXIGENADA,11290,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 13 No.  16A-11,"CARRERA 13 No.  16A-11, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL CENTRO BOGOTA,TERPEL,CARRERA 13 No.  16A-11,BIOACEM AL 9%,8390,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 13 No.  16A-11,"CARRERA 13 No.  16A-11, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AVENIDA 28,TERPEL,AVENIDA 28 No. 39B-67,BIODIESEL EXTRA,8390,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 28 No. 39B-67,"AVENIDA 28 No. 39B-67, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AVENIDA 28,TERPEL,AVENIDA 28 No. 39B-67,GASOLINA CORRIENTE OXIGENADA,8840,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 28 No. 39B-67,"AVENIDA 28 No. 39B-67, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AVENIDA 28,TERPEL,AVENIDA 28 No. 39B-67,BIOACEM AL 9%,8390,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 28 No. 39B-67,"AVENIDA 28 No. 39B-67, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AVENIDA 28,TERPEL,AVENIDA 28 No. 39B-67,GASOLINA EXTRA OXIGENADA,11600,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 28 No. 39B-67,"AVENIDA 28 No. 39B-67, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO GREEN EDS CODAVAS,TEXACO,CARRERA 7 No. 181 A - 16,BIODIESEL EXTRA,8440,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 7 No. 181 A - 16,"CARRERA 7 No. 181 A - 16, Bogota d.c., Colombia","(""4° 35' 40.24608'' N"", ""74° 4' 38.81316'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO GREEN EDS CODAVAS,TEXACO,CARRERA 7 No. 181 A - 16,BIOACEM AL 9%,8440,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 7 No. 181 A - 16,"CARRERA 7 No. 181 A - 16, Bogota d.c., Colombia","(""4° 35' 40.24608'' N"", ""74° 4' 38.81316'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO GREEN EDS CODAVAS,TEXACO,CARRERA 7 No. 181 A - 16,GASOLINA EXTRA OXIGENADA,12410,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 7 No. 181 A - 16,"CARRERA 7 No. 181 A - 16, Bogota d.c., Colombia","(""4° 35' 40.24608'' N"", ""74° 4' 38.81316'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO GREEN EDS CODAVAS,TEXACO,CARRERA 7 No. 181 A - 16,GASOLINA CORRIENTE OXIGENADA,8920,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 7 No. 181 A - 16,"CARRERA 7 No. 181 A - 16, Bogota d.c., Colombia","(""4° 35' 40.24608'' N"", ""74° 4' 38.81316'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL,TEXACO,CALLE 134 No. 44-00,BIOACEM AL 9%,8510,1,05/02/2018 12:00:00 AM,2018,5,CALLE 134 No. 44-00,"CALLE 134 No. 44-00, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL,TEXACO,CALLE 134 No. 44-00,BIODIESEL EXTRA,8510,1,05/02/2018 12:00:00 AM,2018,5,CALLE 134 No. 44-00,"CALLE 134 No. 44-00, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL,TEXACO,CALLE 134 No. 44-00,GASOLINA EXTRA OXIGENADA,11990,1,05/02/2018 12:00:00 AM,2018,5,CALLE 134 No. 44-00,"CALLE 134 No. 44-00, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL,TEXACO,CALLE 134 No. 44-00,GASOLINA CORRIENTE OXIGENADA,8970,1,05/02/2018 12:00:00 AM,2018,5,CALLE 134 No. 44-00,"CALLE 134 No. 44-00, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL LA JUANA,TERPEL,AVENIDA CARRERA 7 No. 155-99,GASOLINA CORRIENTE OXIGENADA,8810,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CARRERA 7 No. 155-99,"AVENIDA CARRERA 7 No. 155-99, Bogota d.c., Colombia","(""4° 37' 41.09232'' N"", ""74° 3' 54.65664'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL LA JUANA,TERPEL,AVENIDA CARRERA 7 No. 155-99,BIOACEM AL 9%,8210,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CARRERA 7 No. 155-99,"AVENIDA CARRERA 7 No. 155-99, Bogota d.c., Colombia","(""4° 37' 41.09232'' N"", ""74° 3' 54.65664'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL LA JUANA,TERPEL,AVENIDA CARRERA 7 No. 155-99,GASOLINA EXTRA OXIGENADA,11290,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CARRERA 7 No. 155-99,"AVENIDA CARRERA 7 No. 155-99, Bogota d.c., Colombia","(""4° 37' 41.09232'' N"", ""74° 3' 54.65664'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL LA JUANA,TERPEL,AVENIDA CARRERA 7 No. 155-99,BIODIESEL EXTRA,8210,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CARRERA 7 No. 155-99,"AVENIDA CARRERA 7 No. 155-99, Bogota d.c., Colombia","(""4° 37' 41.09232'' N"", ""74° 3' 54.65664'' W"")"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO PORTAL DE NIQUIA,TERPEL,Avenida38 No 51 - 183,GASOLINA EXTRA OXIGENADA,11580,1,05/03/2018 12:00:00 AM,2018,5,Avenida38 No 51 - 183,"Avenida38 No 51 - 183, Bello, Colombia","(""6° 20' 14.35200'' N"", ""75° 33' 28.62000'' W"")"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO PORTAL DE NIQUIA,TERPEL,Avenida38 No 51 - 183,GASOLINA CORRIENTE OXIGENADA,8880,1,05/03/2018 12:00:00 AM,2018,5,Avenida38 No 51 - 183,"Avenida38 No 51 - 183, Bello, Colombia","(""6° 20' 14.35200'' N"", ""75° 33' 28.62000'' W"")"
5,ANTIOQUIA,5088,BELLO,ESTACION DE SERVICIO PORTAL DE NIQUIA,TERPEL,Avenida38 No 51 - 183,BIODIESEL EXTRA,8500,1,05/03/2018 12:00:00 AM,2018,5,Avenida38 No 51 - 183,"Avenida38 No 51 - 183, Bello, Colombia","(""6° 20' 14.35200'' N"", ""75° 33' 28.62000'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS LURIGER SAN BLAS,TEXACO,Carrera 3 Este No. 22 - 90 Sur,BIODIESEL EXTRA,8395,1,05/04/2018 12:00:00 AM,2018,5,Carrera 3 Este No. 22 - 90 Sur,"Carrera 3 Este No. 22 - 90 Sur, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
